,AreaCode,Asymp,HH,CC,MM
326,W06000010,0.31119981632298654,0.3014382994678073,0.3131171489189074,0.15433730193267112
327,W06000011,0.3269194053054717,0.27379819192573707,0.29789624106461393,0.13199536643288085
328,W06000012,0.31829273803534575,0.28849812496738664,0.3068352765542606,0.1364288005938058
329,W06000013,0.32009484823436685,0.2864896006540738,0.30562473202010226,0.13417694582078346
330,W06000014,0.3188492257058415,0.2886012305702437,0.30606778798297946,0.1386095122105454
331,W06000015,0.34818920833966127,0.23950032675845626,0.27788699953236123,0.09652053928770216
332,W06000016,0.3272932550512484,0.2751426800668594,0.2984709960920258,0.12430314362565406
333,W06000024,0.3284402006986149,0.2752002688902869,0.29824002135511707,0.12374349389472028
334,W06000018,0.3252080591857134,0.27918492035246617,0.30116461023986485,0.12558987313287462
335,W06000019,0.3203606365069748,0.28499689826022817,0.30514778823572575,0.13052986369613911
336,W06000020,0.3223008093477101,0.2831461239135988,0.3026831774017678,0.13512165663610756
337,W06000021,0.3018913431925728,0.31273902544562515,0.3204581719733739,0.16459111266554327
338,W06000022,0.3353408896751695,0.26427488553636214,0.29098927727001234,0.1168462075553399
339,S12000033,0.330824417790843,0.26111391278011625,0.29377235447044125,0.10751453204509158
340,S12000034,0.32057700391425636,0.2847094964831005,0.3048548794028835,0.12393272989264076
341,S12000041,0.3075252699548877,0.3047995079557794,0.3161658921475797,0.15499725649451734
342,S12000035,0.2988389042525202,0.3195975795097525,0.32559064516019126,0.1672719397423916
343,S12000036,0.3326728779820078,0.2560220044987865,0.2911382465675046,0.10365560720701802
344,S12000005,0.3175922430236891,0.2895926974959573,0.30831834388875184,0.1268231641135893
345,S12000006,0.2999509649244438,0.31853836178746053,0.32442370681346894,0.16906257573338596
346,S12000042,0.3307136971699337,0.26564677961784744,0.29440460659717527,0.12194939818608097
347,S12000008,0.31700663189785205,0.29011972575144235,0.3084632052287788,0.13060471220133105
348,S12000045,0.31225941964637705,0.29967804340114734,0.3123680156893854,0.1539709663556877
349,S12000010,0.31818725060437736,0.2895600467045207,0.3073321322409671,0.13517919952909926
350,S12000011,0.3235157427718145,0.2829324873633219,0.3015297950059517,0.13824130290988015
351,S12000014,0.3201645138415931,0.2835856473240127,0.30527671980045995,0.12349823415002657
352,S12000047,0.31840626531349064,0.2878581488579806,0.30677007471603535,0.13341716030712084
353,S12000049,0.3376548227321756,0.24990653631338133,0.28737321751154116,0.09345061665168859
354,S12000017,0.3094567162391515,0.3015445072800366,0.31513162410210654,0.14534184203388675
355,S12000018,0.3106672190912516,0.2979455538477054,0.3135396057295289,0.14192238198331628
356,S12000019,0.3266141702937243,0.2779081401822008,0.30003555764137113,0.12136115702833172
357,S12000020,0.31306029024303683,0.2954522580160829,0.3114106471553954,0.1431720193800324
358,S12000013,0.2985444626250041,0.3183918148812003,0.3241053036914884,0.1694317095200206
359,S12000021,0.31118113697140665,0.3001553295442216,0.3139610255617485,0.1443006216455211
360,S12000050,0.3271761021923027,0.2740519316951041,0.2995479196016344,0.11258065401181161
361,S12000023,0.30399928892688954,0.3102713806650061,0.32042566794718297,0.15560216358237075
362,S12000048,0.30659797716854104,0.30476862195199494,0.31651059611260973,0.15641179992126963
363,S12000038,0.31948385861303974,0.28422304792491726,0.30559911871464585,0.12682697767017226
364,S12000026,0.30309081462570137,0.3144187764621508,0.32186475932322267,0.16091403379378932
365,S12000027,0.31941252535254183,0.2872911034793741,0.3064407686208648,0.12889037570678338
366,S12000028,0.3011116297637702,0.31532895375916237,0.3223951644668105,0.16612456976617226
367,S12000029,0.3177116361866462,0.2881521054978575,0.30756124909399785,0.1288258708884059
368,S12000030,0.3220221233512214,0.28034961456876595,0.30327101052134736,0.12799352802834768
369,S12000039,0.3207988440314737,0.2837684597271472,0.3050907286392043,0.1237537851615722
370,S12000040,0.3305629885591279,0.26893853681881813,0.29614699317075865,0.10620939897062946
